Feed_rate_SLPM,Rinse_rate_SLPM,Pad_bar,Pde_bar,pred_R,pred_P,pred_V,obj,Productivity
3.610889840185723,2.1,2.5,0.05,74.09371467590331,99.77104782104492,1.9545663738250731,1.8346463899486949,14.859801747885896
7.4094436391361445,2.0694926269932057,6.4,0.15,54.548476715087894,99.96699768066406,2.427536950111389,3.020709963492996,22.448412469580713
8.0,1.907464634185961,6.4,0.05,73.06390747070313,99.41737915039063,2.684449212551117,2.859229266801662,32.464617400739456
8.0,1.8926599697261224,4.619322650342709,0.05,58.688658180236814,99.94932731628418,2.3875085663795472,3.596756168827033,26.077237031815574
8.0,2.0273094811533667,6.4,0.05,67.67303009033203,99.9320499420166,2.704772925376892,3.9993969930306723,30.069279159649295
6.995597246641514,1.8496816959390685,4.149332488321719,0.05,63.03203666687012,99.9477864074707,2.138640661239624,3.404702194669592,24.490832364749263
6.181347029980459,2.1,5.4460542198059345,0.05,71.346849899292,99.90680206298828,2.606177749633789,3.242049464286921,24.49488114755931
8.0,1.9942587615753535,5.545481027726091,0.05,60.485055465698245,99.954521484375,2.6263369941711425,3.6684536055370245,26.875433468210886
7.292171318429488,2.1,6.4,0.05,69.6355744934082,99.97189727783203,2.7058840656280516,3.8737213908154757,28.2036575916118
8.0,1.942346428649054,6.4,0.05,71.52520202636718,99.57778869628906,2.6904431271553038,3.1864993757163718,31.780921643530856
8.0,0.8,6.4,0.09706200616310233,74.10577270507812,86.63636421203613,1.798196141719818,-0.24593660922306487,32.92755125396484
8.0,1.7595687043815216,6.4,0.05,76.56591598510742,97.01377227783203,2.5732336688041686,0.2582950183701348,34.020671141772326
8.0,1.9866863906847443,6.4,0.05,69.72271850585938,99.83979095458984,2.700632781982422,3.8344831292039627,30.98002089937222
8.0,1.8357343952465746,6.4,0.05,74.86167068481446,98.21050659179687,2.6373358392715454,1.0165665068249101,33.26342076266819
7.475127805850395,2.05457374516211,6.4,0.05,70.56447227478027,99.93706787109375,2.7036116695404053,3.919212695992902,29.296930968448375
2.0,1.6650336393151155,2.5,0.05,86.4575001525879,95.98128051757813,1.615242495536804,0.04078487173190647,9.603954130853193
8.0,1.8712489296151933,6.4,0.05,74.00507263183594,98.81074394226074,2.6660044384002686,1.734189246084285,32.88280700932744
8.0,1.7713099868638695,3.88136315885332,0.05,57.3497887802124,99.85621421813966,2.0504874420166015,3.303910466779454,25.48233478355053
8.0,1.8892255147753692,6.4,0.05,73.66189361572266,99.17452415466309,2.6776268434524537,2.3564413057485303,32.73032165994277
8.0,2.0345708345254985,6.0648458060045165,0.09876967317631906,57.42355678558349,99.94802299499511,2.5446451616287233,3.4226034935750884,25.515112254037565
7.367182813771472,1.8394603260479943,4.159037291930925,0.12902216896900337,47.99177028656006,99.95395301818847,1.8877323389053344,2.7172704196702675,19.637474061680916
