Feed_rate_SLPM,Rinse_rate_SLPM,Pad_bar,Pde_bar,pred_R,pred_P,pred_V,obj,Productivity
3.795242190361023,1.5075321435928344,5.184317284822464,0.06848401427268982,93.22707641601562,86.11979858398438,1.8621803796291352,-0.10602292554758287,19.651647604014293
7.3186675906181335,1.4100683656521142,3.888908813241869,0.14272986920550465,53.70723484039306,95.14221939086914,1.5770350205898285,-0.027153231656516286,21.83143195117193
5.625155441462994,1.840956882108003,6.355415666848422,0.09510375037789345,85.00474868774414,95.63641227722168,2.4074283123016356,-0.06061901886165122,26.55798510849089
3.238754641264677,1.1226923059672118,2.8357577390037476,0.11924732467159628,77.73032363891602,89.11901191711426,1.2547139453887939,-0.033136545172182834,13.982535534400082
2.20805012434721,2.0808039200492203,4.223601588979363,0.10789074553176761,86.52800010681152,96.00126663208007,1.750974963903427,0.016398281476321795,10.611652055216549
5.904418718069792,0.8777370978146792,4.849620738904923,0.08359620533883572,83.21377746582031,86.8433145904541,1.6568148708343506,-0.12048905433275686,27.289136450674526
7.2226256765425205,1.7524873372167349,3.4142312137410045,0.1281583317555487,41.95437690734863,99.91038162231445,1.7441363561153411,2.267675080244075,16.830219897553857
4.639844238758087,1.1702212889678778,5.7769384873099625,0.0539657874032855,94.36723091125488,82.04183219909667,1.7405973279476166,-0.139329445064206,24.31879323054953
7.647673430049603,1.8793875905206054,6.105060896380274,0.1404897116744908,61.191986885070804,99.53828979492188,2.399611859321594,2.509388040877052,25.992095660628202
6.704851416418765,1.5022417233240883,6.171670115660616,0.13816478584343775,74.8506336593628,92.46768440246582,2.12503981590271,-0.2054052585831259,27.874176568063763
7.752162647160415,2.1,5.521302419044936,0.13268709122800834,42.96932109832764,99.98862007141113,2.388565719127655,2.534884674831081,18.501152180517362
8.0,1.7876768496988522,6.4,0.15,62.129072265625,98.107255859375,2.3608202743530273,0.7232006272664804,27.60592240943554
8.0,2.008778425890447,6.4,0.15,54.01204071044922,99.94521514892578,2.4279107666015625,3.1755908889231614,23.999267181282374
