Feed_rate_SLPM,Rinse_rate_SLPM,Pad_bar,Pde_bar,pred_R,pred_P,pred_V,obj,Productivity
7.212669730186462,1.2407027333974838,5.598244988918305,0.08673821091651916,76.49714408874512,89.28288047790528,2.032622139453888,-0.18945049154566762,30.64493293728942
4.915136404335499,1.8006426761858165,3.7629369532689454,0.14688492566347122,58.76771835327148,99.94030815124512,1.697800451517105,2.2217524411956506,16.043230079370105
2.1916611958295107,0.8639251824468375,4.769745203200728,0.06622560918331147,98.84658653259277,69.27694587707519,1.0512707775831223,-0.05394322959700938,12.032406682178461
5.987683521583676,1.6090682099573315,2.7021363435313104,0.10606058789417147,45.8743962097168,99.85417198181152,1.716922937631607,1.9945083220339792,15.25620817965741
5.511345647275448,1.0516902461647988,4.097177594341337,0.12190719461068511,75.04667251586915,87.54743370056153,1.4169160103797913,-0.08755003458906245,22.972406743817867
3.308844618499279,1.6243257774971425,6.178066989500076,0.061766583845019346,96.8525373840332,81.87862983703613,1.8369900488853455,-0.13123691712741517,17.799376266595043
3.583902867510915,1.3474459305405617,3.3448604675009848,0.1310795184224844,76.75904594421387,91.88606788635254,1.3936997985839843,-0.04592590898715892,15.27929113989812
7.287823321297765,2.0595808162353935,5.1629584630019965,0.09125064378604293,51.09993137359619,99.98346549987792,2.4727224349975585,2.878164507085049,20.684049087412042
8.0,2.0301766755092285,2.5,0.12008392886978896,25.40165340423584,99.99703010559082,1.72827756524086,1.622772351088652,11.286762338099345
7.7659185201391585,1.9339116681264268,5.135196382700385,0.15,46.59162754058838,99.94740341186524,2.304891571998596,2.7083743231170407,20.096393158734006
6.026391611889359,2.1,5.5048143969201835,0.15,50.95325695037842,99.98810920715331,2.3275492119789125,2.358605052324067,17.054802983363082
7.683386488835422,1.9243406922950512,4.495869278015264,0.05,56.9447900390625,99.97818740844727,2.3355806851387024,3.4287144885801357,24.30099650481508
8.0,1.8474084694713206,4.0571878371578025,0.05,56.428496513366696,99.95929740905761,2.0944796919822695,3.510928268836775,25.072975333819503
8.0,1.918060106523614,4.082704902073396,0.05,53.585199966430665,99.99005516052246,2.1071797037124633,3.405763209633893,23.8096082658847
8.0,1.8488361503789612,4.466855737580162,0.05,58.539722480773925,99.86767059326172,2.3314952492713927,3.372861347413041,26.011060164635108
2.0,2.1,3.8342208172893897,0.05,92.65282112121582,93.87828186035156,1.6720116567611694,-0.03962632636021163,10.292148657685514
7.1724362558362795,1.8630899359853346,4.093322973392703,0.05,61.16055015563965,99.94583526611328,2.110293397903442,3.3814066145623163,24.36438693239679
8.0,1.7737340566209432,3.8738611710707667,0.05,57.16270275115967,99.85654525756836,2.0506442761421204,3.2938957893525176,25.399206511815876
7.599780736834599,1.8841203628789378,4.175437160753298,0.05,58.24925003051758,99.97257926940918,2.1476361656188967,3.47501358635514,24.58718494652832
8.0,1.8903785633653984,4.265770549053241,0.05,56.78178043365479,99.97091140747071,2.210886356830597,3.554061165231143,25.2299506134483
8.0,1.8764893486433103,3.995821423904792,0.05,55.412297592163085,99.9869499206543,2.05682962179184,3.523374633877405,24.621445839682504
8.0,0.8,6.4,0.15,68.44219970703125,85.90312835693359,1.6693202018737794,-0.24476113673597888,30.411045678671375
8.0,2.0229104120702903,6.4,0.05,67.94676513671875,99.93075004577636,2.7045986676216125,4.0126614427506695,30.19090834508099
8.0,2.0926509274908245,6.4,0.05,64.05972747802734,99.97039688110351,2.7084323382377624,3.887298085742044,28.463773911950895
8.0,1.8031252086254503,2.5,0.05,36.120399475097656,99.9967520904541,1.9273934745788575,2.3320705852094354,16.04944205579361
6.6431878806807765,2.039997424750868,6.4,0.05,79.72562400817871,99.7583341217041,2.6897655606269835,3.431199164266502,29.416558995286525
8.0,2.05752239587176,6.4,0.12063231624909058,57.53767311096191,99.95911758422852,2.5082255887985228,3.437676753074882,25.565817766113742
8.0,1.9613652008704046,6.4,0.05,70.73386779785156,99.69007537841797,2.69363988161087,3.4499676284780167,31.42930668268073
8.0,2.1,6.4,0.05,63.67649841308594,99.97429656982422,2.708838939666748,3.8742894501774914,28.293493052346527
