Feed_rate_SLPM,Rinse_rate_SLPM,Pad_bar,Pde_bar,pred_R,pred_P,pred_V,obj,Productivity
7.985080122947693,0.935676309466362,5.709617531299591,0.09194321632385254,71.50143798828125,87.37356887817383,1.842769614458084,-0.2066368038896946,31.711111287903208
4.716205315664411,1.8894874750636519,2.7857548435218633,0.11161699518561363,49.67484390258789,99.99563430786132,1.738401838541031,1.8946404911320394,13.012076919526049
3.309102702885866,1.2552893626503647,5.221914435550571,0.06739658750593662,95.99953865051269,78.81735145568848,1.5616736543178558,-0.09250364064603801,17.643989866120936
6.391953641548753,1.5595861308276655,4.248394507262856,0.1353205713443458,62.79203109741211,96.65959999084473,1.7892715752124786,0.1547947241096171,22.292334705442073
5.517395280301571,1.3073924808762967,3.1041683995164933,0.14096186617389322,57.15463428497314,94.39281936645507,1.456820113658905,-0.02426732480045609,17.514710231224527
2.6249769013375044,1.6929269384592773,6.031036654487252,0.061814041994512084,97.52080352783203,80.61825500488281,1.7597130751609802,-0.11060653512496285,14.218054171075195
4.216741636395454,0.9673647187650204,3.591959945578128,0.11837484929710626,80.29277412414551,85.81480667114258,1.2232997941970825,-0.05611579876546586,18.804892830063523
6.926043113693595,2.0024332600645725,4.5681889407336715,0.08512050928547979,53.63024166107178,99.99186897277832,2.233079115152359,2.929463542424816,20.63062342961987
8.0,1.6037776211432944,5.375798860306584,0.15,58.450894050598144,96.24969375610351,2.190314018726349,0.02747281166886084,25.971590868510738
8.0,1.217946622059221,5.247094418776603,0.13833081560546026,60.925930137634275,89.31885353088379,1.9146792209148407,-0.18483761521496536,27.071328104038006
8.0,2.0565670839225394,5.868173863279227,0.13370852607129213,48.729767303466794,99.9724658203125,2.423311414718628,2.9374286492253803,21.65218513899567
8.0,1.4491013302021638,5.492293676844946,0.05,73.87968532562256,93.35973564147949,2.3244900608062746,-0.18297094262057895,32.82709344206773
8.0,1.6790735762707587,4.081967062389737,0.06824944882898001,59.53419338226318,99.06910499572754,2.022199937105179,1.8366003166676996,26.45293520869791
8.0,1.591900532293236,4.792246814875892,0.051512671066571404,67.75837944030762,96.71547950744629,2.32376739859581,0.2059209324196399,30.107202589811724
8.0,1.8345682700217554,4.047002946529911,0.10037409653176384,48.93617221832275,99.97623191833496,1.919479615688324,3.071831036607828,21.743897406001334
8.0,1.876105731637964,6.4,0.05,74.00507263183594,99.04720108032227,2.6698785734176638,2.1268750241567047,32.88280700932744
8.0,2.018000177434951,5.9043346792654585,0.05,63.02818977355957,99.94822639465332,2.651342740058899,3.788878958570235,28.005428908661667
8.0,1.680856239310385,6.4,0.05,77.18611129760743,95.89110832214355,2.5056590104103087,-0.04655940972791431,34.29624364030203
8.0,1.777914621936418,6.4,0.05,76.26773483276367,97.26121726989746,2.5992667198181154,0.3659548932982724,33.88817977411815
8.0,1.9812796306585174,6.4,0.05,69.8546075439453,99.78632110595703,2.6992342019081117,3.6797719842309697,31.038623392847246
7.112350426513409,1.7155167436212944,3.1810377883823073,0.05,54.34764991760254,99.84205596923829,1.972538342475891,2.773457035164597,21.468975621663887
8.0,1.9267802903899496,6.4,0.05,72.18464721679688,99.51362487792969,2.688245358467102,3.0539309690005667,32.073934110905974
8.0,2.036985537639917,6.4,0.05,67.1255599975586,99.93529968261718,2.705237612724304,3.9748380477044645,29.826020788785907
8.0,1.8278591426324762,6.4,0.05,75.31654373168945,97.97404945373535,2.6295875692367554,0.8114333520417758,33.46553532160588
8.0,1.7331323352460202,6.4,0.05,76.84515106201172,96.62304229736328,2.5466715335845946,0.12259580230158806,34.14474416565487
8.0,1.7478065580610893,6.4,0.06895532063590684,74.37828125,96.81058143615722,2.5110345339775084,0.17136438621515537,33.048635465794995
8.0,1.9012799111834617,6.4,0.05,73.54750061035156,99.37995025634766,2.6830506324768066,2.7924071133761323,32.679493210147875
7.1160759337112385,2.037412127092458,6.4,0.05,74.67757125854492,99.89584907531739,2.6995551085472105,3.8323033079381763,29.515365525504784
7.700501968043687,2.030101162000512,6.4,0.12663293468071335,58.53177490234375,99.94351669311523,2.4960777759552,3.3272057341141945,25.033878341257306
8.0,1.6391010903045216,2.5,0.05,39.85451633453369,99.9932485961914,1.907548109292984,2.5745793373195016,17.708628915185855
7.955496356477816,1.8842744697841123,3.91954743369136,0.05,54.83104972839355,99.98926124572753,2.051447240114212,3.4754127599868707,24.227647652311216
7.665935946911489,1.9851203830859294,5.4458696664255015,0.05,62.60976131439209,99.91703750610351,2.614310572147369,3.5434236427183983,26.657820645970432
6.549667487942844,2.1,6.4,0.05,77.55186859130859,99.83451370239258,2.6910086107254028,3.489471301050319,28.21167851808047
8.0,1.803583588110914,6.4,0.05,76.00829971313476,97.64664726257324,2.6125413751602173,0.5807492831603194,33.77290450085899
8.0,1.8522910262579837,6.4,0.05,74.34555267333984,98.5560977935791,2.6536072063446046,1.3905262817709043,33.03409311847024
8.0,2.006297041074494,6.4,0.05,68.93221130371094,99.91450134277343,2.7034950351715086,4.022550890057018,30.628773412635105
8.0,2.072478607531393,6.4,0.05,64.93567962646485,99.95804786682129,2.707386791706085,3.905857043522505,28.852987305332324
8.0,1.803641240771878,3.319677206528204,0.05,47.416907691955565,99.98796440124512,1.98763334274292,3.0303664473762937,21.068839866835315
7.030831390005512,1.8668812200405762,3.636247366981064,0.05,57.577787704467774,99.97650596618652,2.029048516750336,3.208417451467531,22.484284116499662
2.690210743277478,2.1,3.3125540634991486,0.05,87.34081649780273,96.61592330932618,1.8052620434761046,0.10139352669908888,13.050313892478977
7.481983502368407,2.039735197898047,6.05633115037953,0.07479420141947918,63.75207160949707,99.94140808105469,2.6036883926391603,3.5568568529852462,26.49283625784039
7.56314532421226,2.057644007692837,6.4,0.05,69.55636215209961,99.94310668945313,2.7045512413978576,3.9244044241516676,29.218419004503346
7.189348902095465,1.8271212632895943,3.4353274342607047,0.06311431609725109,51.98951976776123,99.97473838806152,1.9639045596122742,2.9587243991905607,20.75978129247105
8.0,1.996024392083733,5.5714902696086925,0.10798782301950788,53.23522953033447,99.95690055847167,2.4673375248908997,3.2113171028512553,23.654105272645687
7.182170573866811,2.052640152847998,6.4,0.15,57.852189750671386,99.95641624450684,2.426375050544739,3.093032812067121,23.077721319579457
8.0,2.039093583723445,6.4,0.09327589521137913,61.94244247436524,99.936884765625,2.574157531261444,3.6552597254165122,27.522996858659912
7.397560102370714,2.0165294453570555,5.755315714171329,0.09428567134146472,59.58135173797607,99.94547309875489,2.523038713932037,3.302020462021652,24.480273280844838
