Feed_rate_SLPM,Rinse_rate_SLPM,Pad_bar,Pde_bar,pred_R,pred_P,pred_V,obj,Productivity
4.529521405696869,1.883864861726761,4.877970033884049,0.14649304747581482,74.3856803894043,99.17921241760254,2.1849362516403197,1.399804570216412,18.713674169530865
7.316907078027725,1.0273159304633737,2.6535680923610925,0.07897519068792462,50.346938133239746,91.57558540344239,1.464418649673462,-0.058790843089064564,20.460583317940884
5.805252321064472,1.5347005222924053,5.749404651764781,0.10961650032550097,82.4475426864624,91.97893188476563,2.1202382135391233,-0.16680416494053404,26.583748794466196
3.017729878425598,1.3338049384765327,3.5250105157494547,0.06473201485350728,91.89914184570313,87.12611419677734,1.36933753490448,-0.04759972815044974,15.403138702458378
2.3960640635341406,1.7383004281669856,3.1613505895249547,0.05339522827416659,89.2309684753418,94.55697929382325,1.6387452638149262,-0.0132799233534893,11.874940429060908
5.605140982195735,1.132424365915358,5.385624101571739,0.12093749167397617,82.08092224121094,86.36306991577149,1.7848109591007233,-0.1405606030513148,25.55325185307286
7.093312373384833,2.085245429445058,3.9961571491323413,0.09029991272836924,44.8518221282959,99.99630477905274,1.9405203342437745,2.521876600924985,17.670408282315886
3.8844635765999556,0.8237160342745483,6.220438651926816,0.13515999065712092,92.64850708007812,77.23393661499023,1.3043608963489532,-0.12436617022601267,19.988807543512586
5.47940086350724,1.9319094118775066,4.074690965565735,0.1164670426034212,57.86161106109619,99.9806590270996,1.8705318534374238,2.503469150113522,17.609255826706598
6.7625852600286445,1.8507848249732701,5.872003622822664,0.15,63.721013374328614,99.07045532226563,2.33455792427063,1.5761555646349832,23.933864879481895
7.630288840429057,1.5807640723705256,5.844277045314603,0.15,62.99987140655517,95.03667182922364,2.168964581489563,-0.12926352695868903,26.699187706141437
6.329770127171323,2.1,6.378449904395072,0.15,60.79133758544922,99.97664443969727,2.423568208217621,2.9170406867042264,21.372092492595208
7.266189211766827,1.7408058223875353,6.006222262559974,0.15,65.2695811843872,97.63673377990723,2.2879663634300234,0.44024741484875585,26.34116241180132
7.912693023213753,1.979963784735821,5.172511143157188,0.15,43.70736110687256,99.96891647338867,2.3089488530158997,2.6193946265091252,19.208626450914903
8.0,1.8204487620915,6.4,0.15,61.14695831298828,98.54455780029296,2.3768364644050597,1.0893917778453397,27.169537950678475
6.854548333610285,1.9505584958777027,6.4,0.15,65.8267919921875,99.70306846618652,2.4126236152648928,2.762167775928675,25.061031431259373
5.244527044410212,2.0318178728194876,6.4,0.15,78.3750774383545,99.28124725341797,2.3918542218208314,1.7930894117294964,22.829779642371232
